name,category_list,funding_total_usd,status,country_code,funding_rounds,dias_hasta_inversion
Metabolomx,Biotechnology,1140000.0,operating,USA,1,
Metabolon,Biotechnology|Health Diagnostics,56420551.0,operating,USA,7,1308.0
Metacrine,Biotechnology|Health Care|Medical,36000000.0,operating,USA,1,216.0
Metactive Medical,Medical Devices,2000000.0,operating,USA,1,1514.0
MetaCure,Biotechnology|Diabetes|Electronics,20000000.0,operating,ISR,1,
Metagenomix,Biotechnology,700000.0,operating,USA,1,102.0
MetaLogics,Health Care|Personal Health|Wearables,200000.0,operating,USA,1,1457.0
Metamark Genetics,Biotechnology,46759287.0,operating,USA,4,856.0
MetaMed,Analytics|Big Data Analytics|Doctors|Health and Wellness|Health Care|Medical|Personalization,500000.0,operating,USA,1,0.0
MetaModix,Health Care,3668184.0,operating,USA,6,582.0
Metaome,Biotechnology,0.0,operating,IND,1,
MetaStat,Biotechnology,16767427.0,ipo,USA,8,
Altiris Therapeutics,Medical|Medical Professionals|Therapeutics,43865175.0,operating,USA,7,254.0
MetGen,Biotechnology,2946020.0,operating,FIN,1,
Metheor Therapeutics,Biotechnology,275000.0,operating,USA,2,606.0
MethylGene,Biotechnology,60625730.0,acquired,CAN,2,
Metric Medical Devices,Health Care,662833.0,operating,USA,1,
MetricWire,Clinical Trials|Health Care Information Technology|Market Research,120000.0,operating,CAN,1,467.0
"Metrix Health, Inc.",Business Analytics|Health Care Information Technology|Mobile Enterprise|Wearables,150000.0,operating,USA,2,122.0
Metronom Health,Health Care|Medical|Medical Devices,4800147.0,operating,USA,1,2021.0
Mevion Medical Systems,Biotechnology|Health Care,435235853.0,operating,USA,8,1376.0
MGB Biopharma,Biotechnology,11614359.0,operating,GBR,3,
MHB Labs,Health Care,1100000.0,operating,USA,1,
Micar21,Biotechnology|Genetic Testing|Health Care|Health Care Information Technology|Healthcare Services,0.0,operating,BGR,1,8.0
MiCardia Corporation,Health Care,22538940.0,operating,USA,4,
Micell Technologies,Biotechnology,27300055.0,operating,USA,4,4575.0
Michelson Diagnostics,Biotechnology|Health Diagnostics,10839271.0,operating,GBR,5,
Michigan Endoscopy Center,Biotechnology,867758.0,operating,USA,2,
Micreos,Biotechnology,0.0,operating,NLD,1,
Micrima,Biotechnology,5780037.0,operating,GBR,3,
Micro Interventional Devices,Health Care,3850000.0,operating,USA,3,789.0
Microarrays,Biotechnology,1000000.0,operating,USA,1,4256.0
Microbia,Biotechnology,90000000.0,acquired,USA,2,-607.0
Microbio Pharma,Medical,500000.0,operating,USA,1,430.0
Microbiome Therapeutics,Biotechnology,2043445.0,operating,USA,2,1814.0
Microbion,Biotechnology,6135130.0,operating,USA,5,10160.0
Microbix Biosystems,Biotechnology|Health Diagnostics,2132417.0,ipo,CAN,4,7936.0
MicroCHIPS,Health Care|Medical Devices,44361046.0,operating,USA,3,3730.0
Microdermis,Biotechnology,4666721.0,operating,USA,5,1028.0
microDimensions,Biotechnology,0.0,operating,DEU,1,1161.0
Microlytic,Biotechnology,0.0,operating,USA,1,1064.0
MicroMed Cardiovascular,Biotechnology,11021503.0,operating,USA,3,5874.0
MicroMed Technology,Health Care|Medical Devices|Pharmaceuticals,23000000.0,operating,USA,1,
MicroOptx,Health Care,2400000.0,operating,USA,1,533.0
Micropharma,Biotechnology,851242.0,operating,CAN,1,3311.0
"MicroPoint Bioscience, Inc.",Health Care,0.0,operating,CHN,1,
MicroPort (Shanghai),Health Care,1300000.0,operating,CHN,3,1280.0
MICROrganic Technologies,Biotechnology,429997.0,operating,USA,2,1369.0
Microscience,Biotechnology|Health Care|Medical,36400000.0,operating,GBR,1,1876.0
Microscopy Innovations,Biotechnology,749998.0,operating,USA,1,2999.0
Microsonic Systems,Biotechnology,1924006.0,operating,USA,2,2017.0
Microstim,Biotechnology,3273650.0,operating,DEU,3,766.0
Microtest Diagnostics,Biotechnology|Health Diagnostics|Testing,19219493.0,operating,GBR,2,730.0
MicroTransponder,Health Care,8079068.0,operating,USA,3,1211.0
Microvi Biotechnologies,Biotechnology|Clean Technology|Green|Water,6500000.0,operating,USA,4,
Microvisk Technologies,Health Care,16607780.0,operating,,3,
MicuRx Pharmaceuticals,Biotechnology,35000000.0,operating,USA,2,175.0
MID Labs,Health Care|Medical|Medical Devices,51000000.0,operating,USA,1,12341.0
Middle Peak Medical,Biotechnology,11500000.0,operating,USA,2,
MiddleGate,Biotechnology,996000.0,operating,USA,2,1221.0
Midwest Compliance Laboratories,Medical,200000.0,operating,USA,1,2198.0
Midwest New Beginnings,Health Care|Medical,0.0,operating,USA,1,-13.0
miiCard,Consumer Lending|Financial Services|Health Care|Identity Management|Payments|Recruiting|Security|Virtual Currency,8610000.0,operating,GBR,5,622.0
Milestone Pharmaceuticals,Biotechnology,30000000.0,operating,CAN,2,2354.0
Milestone Scientific,Biotechnology,14350000.0,ipo,USA,3,6897.0
Millenium Biologix,Biotechnology,14180000.0,operating,CAN,2,7261.0
MILLENNIUM BIOTECHNOLOGIES,Biotechnology|Dietary Supplements|Nutraceutical,4601838.0,operating,USA,1,3601.0
Millennium Laboratories,Biotechnology,196000000.0,operating,USA,1,
Millennium Pharmacy Systems,Biotechnology,47074808.0,acquired,USA,2,
Milo Biotechnology,Biotechnology,250000.0,operating,USA,1,
Mimetas,3D|Health Care Information Technology|Medical Devices,6800000.0,operating,NLD,2,618.0
Mimetogen Pharmaceuticals,Biotechnology,3648000.0,operating,CAN,3,
Mind-NRG,Biotechnology,23522600.0,operating,CHE,3,299.0
MindChild Medical,Health Care,2437587.0,operating,USA,8,875.0
MiNDERA Corporation,Health Care|Medical|Medical Devices,2100000.0,operating,USA,2,668.0
Mindframe,Biotechnology,15587572.0,operating,USA,3,1323.0
Mindguard,Medical Devices,15000000.0,operating,ISR,1,
MindMaze,Health and Wellness|Health Care Information Technology|Medical,8500000.0,operating,CHE,1,1158.0
Mindoula Health,Fitness|Health and Wellness|Health Care|Hospitals,175000.0,operating,USA,1,511.0
MindSet Rx,Biotechnology,100000.0,operating,USA,1,1064.0
Minerva Biotechnologies,Biotechnology,8205632.0,operating,USA,3,4071.0
Minerva Neuroscience,Bio-Pharm|Health and Wellness|Health Care|Neuroscience,46000000.0,ipo,USA,2,2941.0
Minerva Surgical,Health and Wellness|Health Care|Medical Devices,45000000.0,operating,USA,2,1819.0
Minervax,Health and Wellness|Health Care|Medical,0.0,operating,DNK,2,387.0
Minimus Spine,Biotechnology,2040250.0,operating,USA,2,1836.0
MiniVax,Biotechnology,110000.0,operating,USA,1,1217.0
Minoryx Therapeutics,Biotechnology,25849354.5253743,acquired,ESP,3,824.0
Mint Labs,Big Data|Biotechnology|Cloud Computing|Health Care,831916.0,operating,ESP,4,0.0
Mint Solutions,Health Care|Hospitals|Medical,6019299.0,operating,NLD,3,0.0
Mira Dx,Biotechnology,4000000.0,operating,USA,1,
Mira Rehab,Electronic Health Records|Medical|Rehabilitation|Software|Video Games,0.0,operating,GBR,4,106.0
Mirabilis Medica,Health Care,23420000.0,operating,USA,7,1329.0
MiracleCord,Biotechnology,200000.0,operating,USA,1,5517.0
Miracor Medical Systems GmbH,Health Care,28164774.0,operating,AUT,4,121.0
Mirador Biomedical,Biotechnology,1500000.0,operating,USA,1,
Miragen Therapeutics,Biotechnology,94500000.0,operating,USA,7,504.0
Miramar Labs,Health Care,90058213.0,operating,USA,6,804.0
Miramix,Medical,0.0,operating,USA,1,
Mirexus Biotechnologies,Biotechnology|Innovation Management|Startups,350000.0,operating,USA,1,
Mirimus,Biotechnology,2000000.0,operating,USA,1,61.0
Mirna Therapeutics,Biotechnology|Health Care|Therapeutics,82800000.0,ipo,USA,4,1080.0
miroculus,Diagnostics|Health Care|Health Care Information Technology|Medical Devices,2800000.0,operating,USA,2,148.0
Miromatrix Medical,Biotechnology,28597346.0,operating,USA,2,1631.0
MiRTLE Medical,Biotechnology,400000.0,operating,USA,2,515.0
Misong Cancer Foundation,Medical,0.0,operating,USA,1,-103.0
MISSION Therapeutics,Biotechnology,43200045.0,operating,GBR,3,236.0
MiTio,Medical,0.0,operating,USA,1,3511.0
Mitochon Pharmaceuticals,Bio-Pharm|Biotechnology|Pharmaceuticals,300000.0,operating,USA,1,
MitoGenetics,Biotechnology,1485000.0,operating,,1,
Mitokyne,Biotechnology,5222321.0,operating,USA,1,
Mitomics,Biotechnology,2943716.0,operating,CAN,3,3629.0
MitoProd,Biotechnology,2216560.0,operating,FRA,2,
Mitra Biotech,Biotechnology,7111591.0,operating,,2,365.0
Mitra Medical Technology,Health Care,4250000.0,operating,SWE,1,3381.0
MitraSpan,Biotechnology,2699999.0,operating,USA,2,194.0
MitrAssist,Biotechnology,1000000.0,operating,ISR,1,1642.0
MMRGlobal,Health Care,33859.0,ipo,USA,1,
Mnemosyne Pharmaceuticals,Biotechnology,11400000.0,operating,USA,2,776.0
MNG Laboratories,Genetic Testing|Health Care|Medical,0.0,operating,USA,1,5230.0
Moberg Research,Health Care,100000.0,operating,USA,1,6280.0
Mobi Healthcare,Biotechnology|Business Analytics|Enterprise Software|Healthcare Services|Information Technology|Marketplaces|Pharmaceuticals|SaaS,0.0,operating,IND,1,0.0
Mobile Health Consumer,Career Management|Consumers|Health and Wellness|Health Care|Human Resources|Mobile,0.0,operating,USA,1,122.0
Mobile Medical Testing,Medical,0.0,operating,USA,1,17.0
MobileHelp,Health and Wellness|Medical|mHealth,0.0,operating,USA,1,2898.0
MobileOCT,Biotechnology|Digital Media|Health Care,0.0,operating,ISR,1,700.0
"Mobilizer, Inc.",Health Care|Medical,350000.0,operating,USA,3,
Mobisante,Health Care,4200000.0,operating,USA,1,1616.0
Mobius Therapeutics,Biotechnology,8500000.0,operating,USA,3,577.0
MOCACARE,Designers|Health and Wellness|Health Care|Innovation Engineering,4000000.0,operating,USA,1,694.0
Mode Diagnostics,Biotechnology|Diagnostics|Medical,0.0,operating,GBR,2,
Modern Family Doctor,Health Care,0.0,operating,IND,1,
Moderna Therapeutics,Biotechnology,674600044.0,operating,USA,5,1070.0
"Modernizing Medicine, Inc.",Health Care Information Technology|Software,101561000.0,operating,USA,8,-11.0
Modeural,Bio-Pharm|Biotechnology|Health Care|Pharmaceuticals,0.0,operating,,1,16.0
Modulation Therapeutics,Biotechnology,0.0,operating,USA,1,
Moerae Matrix,Biotechnology,5534612.0,operating,USA,1,
MOgene,Biotechnology,1500000.0,operating,USA,1,3529.0
moksha8 Pharmaceuticals,Biotechnology,224071696.0,operating,USA,5,518.0
Molcure,Biotechnology,2031932.0,operating,JPN,5,-83.0
Molecular Biometrics,Biotechnology,24500000.0,operating,USA,2,
Molecular Detection,Biotechnology,9749590.0,operating,USA,5,897.0
Molecular Health GmbH,Health and Wellness|Health Diagnostics|Information Technology|Medical,26714063.3515108,operating,DEU,1,4339.0
Molecular Imaging,Biotechnology,21935000.0,operating,USA,4,3050.0
Molecular Matrix,Biotechnology,80000.0,operating,USA,1,1274.0
Molecular Partners,Biotechnology,59760000.0,ipo,CHE,2,1321.0
Molecular Products Group,Health Care,6533492.0,operating,GBR,1,33138.0
Molecular Sensing,Biotechnology|Health Care Information Technology|Medical Devices,6695000.0,operating,USA,7,
Molecular Templates,Biotechnology|Health and Wellness|Health Care,33509621.0,operating,USA,6,
Molecular Vision,Medical Devices,500000.0,operating,GBR,1,
MolecularMD,Biotechnology|Health Diagnostics,8500000.0,operating,USA,2,2648.0
Moleculera Labs,Biotechnology,6182936.0,operating,USA,4,668.0
MolecuLight,Hardware|Health Care,4000000.0,operating,CAN,1,
Moleculin,Biotechnology,10858541.0,operating,USA,5,1895.0
Molina Healthcare,Health Care,3114157.0,ipo,USA,1,12670.0
Mologic,Biotechnology,4596738.35876011,operating,GBR,1,4682.0
Molplex,Biotechnology,713882.0,operating,GBR,2,0.0
MolPort,Biotechnology,765800.0,operating,LVA,2,1470.0
Mom-stop.com,Babies|Curated Web|Medical|Parenting|Social Network Media,10000.0,operating,NGA,1,0.0
Momenta Pharmaceuticals,Biotechnology,39500000.0,ipo,USA,2,870.0
Momentum Bioscience,Biotechnology,357060.0,operating,GBR,1,
Monica Healthcare,Biotechnology|Wearables,3000000.0,operating,GBR,1,3566.0
Monitor My Meds,Medical|Senior Health,100000.0,operating,USA,1,970.0
Montage Healthcare Solutions,Analytics|Biotechnology|Data Mining|Health Care|Neuroscience|Search,999984.0,operating,USA,1,833.0
Montefiore Medical Center,Hospitals|Medical|Services,3500000.0,operating,USA,1,
Monteris Medical,Health Care|Medical Devices,77468460.0,operating,USA,9,3916.0
Morpheus Medical,Health and Wellness|Medical|Medical Professionals,0.0,operating,USA,1,
MorphoSys,Biotechnology|Health Diagnostics,126000000.0,ipo,DEU,1,7932.0
Morphotek,Innovation Management|Medical|Medical Professionals,26000000.0,operating,USA,1,
Morria Biopharmaceuticals,Biotechnology,2434000.0,operating,GBR,2,
Morris Innovative,Biotechnology,1175735.0,operating,USA,1,
Morvus Technology,Biotechnology,3300000.0,operating,GBR,1,2233.0
MotherKnows,Health and Wellness|Health Care|Parenting,3450000.0,operating,USA,3,196.0
Motif BioSciences,Biotechnology,2870000.0,operating,USA,2,
Motility Count,Biotechnology|Diagnostics|Mens Specific,646551.0,operating,DNK,2,253.0
Mousera,Biotechnology,29940004.0,operating,USA,3,
Mova,Fitness|Health and Wellness|Health Care,0.0,operating,,1,134.0
Movetis,Biotechnology,191229400.0,acquired,BEL,2,372.0
Movi Medical,Health Care|Hospitals|Innovation Engineering|Product Design,700754.0,operating,USA,1,
Moving Analytics,Health and Wellness|Health Care Information Technology,115000.0,operating,USA,4,-153.0
Moxe Health,Health Care,100000.0,operating,USA,1,
Moximed,Biotechnology,80607656.0,operating,USA,3,2164.0
Moxxly,Hardware + Software|Health Care|Internet of Things|Product Design,0.0,operating,USA,1,318.0
MPIRICA Health Analytics,Health Care|Hospitals|Medical,2000000.0,operating,USA,2,383.0
mpirik,Health Care|Health Care Information Technology|Information Technology|Medical,1750000.0,operating,USA,1,1853.0
"mPulse Mobile, Inc.",Health Care|mHealth|Mobile,1700000.0,operating,USA,1,307.0
MPV,Health and Wellness|Health Care,14000000.0,operating,USA,1,
MRI Interventions,Health Care,30527571.0,operating,USA,5,4327.0
MRO,Health Care,0.0,operating,USA,1,4654.0
MSI Methylation Sciences,Biotechnology,18400033.0,operating,CAN,2,1732.0
MSM Protein Technologies,Biotechnology,250000.0,operating,USA,1,
Masquemedicos,Dental|Doctors|Health and Wellness|Health Care|Search,57166.0,operating,ESP,1,415.0
MST,Medical Devices|Technology,13500000.0,operating,ISR,2,3316.0
MTM Laboratories,Biotechnology|Health Diagnostics,81574940.0,acquired,USA,4,0.0
MuciMed,Biotechnology,200000.0,operating,USA,1,2349.0
multiBIND biotec,Biotechnology,762237.0,operating,DEU,2,464.0
MultiLing Corporation,Consulting|Document Management|Health Care|Legal,10300000.0,operating,USA,1,9356.0
Multiplicom,Biotechnology|Health Diagnostics,10298650.0,operating,BEL,2,
Multispan,Biotechnology,600000.0,operating,USA,1,
Munogenics,Biotechnology,0.0,operating,USA,1,1798.0
Muses Labs,Health and Wellness|Health Care|Medical|Physicians,785253.0,operating,USA,1,
MuteButton,Health Care|Medical|Medical Devices,284240.0,operating,IRL,2,0.0
Muufri,Biotechnology|Food Processing,2060000.0,operating,IRL,2,1.0
MValve technologies,Medical Devices,15000000.0,operating,ISR,1,
Mx Orthopedics,Health Care,4484952.0,operating,USA,3,1400.0
MxBiodevices,Biotechnology,210000.0,operating,USA,1,
my4oneone,Cloud Computing|Curated Web|Events|File Sharing|Medical|Reviews and Recommendations|Social Media,0.0,operating,USA,2,0.0
MyCare,Biotechnology,2749999.0,operating,,3,390.0
MycoDev Group,Biotechnology,500000.0,operating,CAN,1,855.0
MyCordBank.com,Biotechnology,2000000.0,operating,USA,1,-97.0
MyDentist,Health Care,18000000.0,operating,IND,2,
MyDoc,Health Care,0.0,operating,SGP,1,971.0
myMatrixx,Biotechnology,180000.0,operating,USA,1,3423.0
myMedScore,Health and Wellness|Health Care|Health Care Information Technology|Personal Health,19615.0,operating,USA,1,209.0
Myndlift,Health and Wellness|Health Care Information Technology|Medical,880000.0,operating,ISR,1,482.0
myNEXUS,Health Care|Hospitals,13600000.0,operating,USA,1,302.0
Myocor,Health Care|Medical|Medical Devices,42750000.0,acquired,USA,2,
MyoKardia,Biotechnology,98000000.0,ipo,USA,4,263.0
MYOLYN,Health Care Information Technology|Medical|Medical Devices,200000.0,operating,USA,1,821.0
MyoPowers Medical Technologies,Health Care,21061753.0,operating,CHE,2,2742.0
MyoScience,Biotechnology,107400000.0,operating,USA,4,1287.0
MyOssler,Medical,400000.0,operating,USA,1,803.0
MYR,Biotechnology,9521365.0,ipo,USA,2,10723.0
Myriant Technologies,Biotechnology,110000000.0,operating,USA,2,1802.0
MysteryVibe,Biotechnology|Consumer Electronics|Internet of Things|Personal Health|User Experience Design|Wearables,885000.0,operating,GBR,3,2.0
myTomorrows,Biotechnology|Medical,11610972.0,operating,NLD,3,-366.0
MyTransHealth,Health Care,30000000.0,operating,USA,1,
Mytrus,Health Care,2850000.0,operating,USA,2,291.0
N-of-One,Biotechnology,2448955.0,operating,USA,2,1581.0
Nivalis Therapeutics,Biotechnology|Pharmaceuticals,40000000.0,ipo,USA,2,1288.0
Nabi Biopharmaceuticals,Biotechnology,10000000.0,ipo,USA,1,
Nabriva Therapeutics,Biotechnology,120000000.0,ipo,AUT,1,5209.0
Nabsys,Biotechnology,84299975.0,operating,USA,6,1853.0
Naya Health,Health and Wellness|Health Care|Internet of Things|Medical|Medical Devices,0.0,operating,USA,2,695.0
Naia Pharmaceuticals,Healthcare Services|Medical|Pharmaceuticals,5300000.0,operating,,1,
Nalari Health,Biotechnology,100000.0,operating,USA,1,700.0
Nalu Medical,Health Care,11915367.0,operating,USA,1,
Nandi Proteins,Biotechnology,2254102.0,operating,GBR,2,
Nano,Health Care|Medical|Nanotechnology,681663.0,operating,BRA,1,
Nano Defense Solutions,Biotechnology|Nanotechnology,300000.0,operating,USA,1,
Nano Precision Medical,Biotechnology,2000000.0,operating,USA,1,1908.0
Nano Terra,Biotechnology,26438098.0,operating,USA,4,2173.0
Nano3D Biosciences,Biotechnology,250000.0,operating,USA,1,885.0
NanoAntibiotics,Biotechnology,500000.0,operating,USA,1,182.0
NanoBio,Biotechnology,69000000.0,operating,USA,4,2485.0
NanoBioDesign,Biotechnology|Medical,1000000.0,operating,GBR,1,2380.0
Nanobiotix,Biotechnology,14602480.0,operating,FRA,2,2681.0
NanoCarrier Co,Biotechnology,124592500.036124,ipo,JPN,2,5869.0
NanoCellect,Biotechnology|Health Diagnostics,1200001.0,operating,USA,2,1754.0
NanoCor Therapeutics,Biotechnology,6250000.0,operating,USA,1,
NanoDetection Technology,Health Care,2300000.0,operating,USA,2,
Nanofiber Solutions,Biotechnology,1500000.0,operating,USA,2,
NanoHorizons,Biotechnology,8801767.0,operating,USA,2,2346.0
NanoHybrids,Medical Devices,0.0,operating,USA,1,
Nanolive,3D Technology|Biotechnology|Software,3049871.0,operating,CHE,1,139.0
Nanomed Pharameceuticals,Biotechnology,3049998.0,operating,USA,1,3378.0
NanoMedex Pharmaceuticals,Biotechnology,500000.0,operating,USA,1,2715.0
Nanomedical Diagnostics,Biotechnology|Health Diagnostics|Medical Devices,1900000.0,operating,USA,2,
nanoMR,Biotechnology,25523512.0,operating,USA,5,908.0
NanoPharmaceuticals,Biotechnology,3122500.0,operating,USA,2,398.0
Nanophthalmics,Advanced Materials|Medical Devices|Nanotechnology,50000.0,operating,USA,1,244.0
